	5400322	31	other-empty	"No_Flashlight":_Songs_of_the_Fulfilled_Night	other
	5400322	29	other-google	"No_Flashlight":_Songs_of_the_Fulfilled_Night	other
1367146	5400322	475	Mount_Eerie	"No_Flashlight":_Songs_of_the_Fulfilled_Night	link
13792594	5400322	64	Mount_Eerie_pts._6_&_7	"No_Flashlight":_Songs_of_the_Fulfilled_Night	link
5412817	5400322	12	Mount_Eerie_(album)	"No_Flashlight":_Songs_of_the_Fulfilled_Night	link
1990114	5400322	14	Phil_Elvrum	"No_Flashlight":_Songs_of_the_Fulfilled_Night	link
6626648	11898394	58	Masque_(The_Mission_album)	"No_Snow,_No_Show"_for_the_Eskimo	link
21221111	11898394	17	The_Mission_discography	"No_Snow,_No_Show"_for_the_Eskimo	other
	11898394	14	other-google	"No_Snow,_No_Show"_for_the_Eskimo	other
	12565141	38	other-empty	"O"-Jung.Ban.Hap.	other
7194112	12565141	79	TVXQ_albums_discography	"O"-Jung.Ban.Hap.	link
36922845	12565141	25	TVXQ_filmography	"O"-Jung.Ban.Hap.	link
2103628	12565141	333	TVXQ	"O"-Jung.Ban.Hap.	link
44402525	12565141	10	TVXQ_singles_discography	"O"-Jung.Ban.Hap.	link
10138105	12565141	26	Five_in_the_Black	"O"-Jung.Ban.Hap.	link
44314654	12565141	38	Jung_Chanwoo	"O"-Jung.Ban.Hap.	link
10138220	12565141	53	Heart,_Mind_and_Soul_(TVXQ_album)	"O"-Jung.Ban.Hap.	link
33482901	12565141	13	List_of_songs_recorded_by_TVXQ	"O"-Jung.Ban.Hap.	link
	12565141	168	other-google	"O"-Jung.Ban.Hap.	other
	12565141	11	other-wikipedia	"O"-Jung.Ban.Hap.	other
	28907601	12	other-other	"Ode-to-Napoleon"_hexachord	other
378674	28907601	11	Luigi_Nono	"Ode-to-Napoleon"_hexachord	link
	28907601	82	other-google	"Ode-to-Napoleon"_hexachord	other
25133882		13	Goodnight–Loving_Trail	"One_Arm_Bill"_Wilson	redlink
	16253383	39	other-google	"P"_Is_for_Peril	other
16252757	16253383	30	"O"_Is_for_Outlaw	"P"_Is_for_Peril	link
16253409	16253383	11	"Q"_Is_for_Quarry	"P"_Is_for_Peril	link
470006	16253383	27	Sue_Grafton	"P"_Is_for_Peril	link
	16253383	72	other-empty	"P"_Is_for_Peril	other
	1362990	31	other-yahoo	"Pimpernel"_Smith	other
83545	1362990	44	The_Scarlet_Pimpernel	"Pimpernel"_Smith	link
	1362990	48	other-bing	"Pimpernel"_Smith	other
15580374	1362990	41	Main_Page	"Pimpernel"_Smith	other
	1362990	48	other-other	"Pimpernel"_Smith	other
83538	1362990	205	Leslie_Howard_(actor)	"Pimpernel"_Smith	link
4331044	1362990	13	List_of_World_War_II_films	"Pimpernel"_Smith	other
	1362990	73	other-wikipedia	"Pimpernel"_Smith	other
	1362990	625	other-google	"Pimpernel"_Smith	other
	1362990	101	other-empty	"Pimpernel"_Smith	other
2295388	1362990	26	Mary_Morris	"Pimpernel"_Smith	link
2722166	1362990	17	Francis_L._Sullivan	"Pimpernel"_Smith	link
609020	1362990	18	David_Tomlinson	"Pimpernel"_Smith	link
8245402	1362990	11	BOAC_Flight_777	"Pimpernel"_Smith	other
	43720216	32	other-wikipedia	"Pro_knigi"_("About_books")	other
8401830	45258416	59	Red_Terror_(Ethiopia)	"Red_Terror"_Martyrs'_Memorial_Museum	link
15580374	1478845	11	Main_Page	"Repent,_Harlequin!"_Said_the_Ticktockman	other
419269	1478845	10	Nebula_Award_for_Best_Short_Story	"Repent,_Harlequin!"_Said_the_Ticktockman	other
2838416	1478845	86	Run-on_sentence	"Repent,_Harlequin!"_Said_the_Ticktockman	link
	1478845	27	other-bing	"Repent,_Harlequin!"_Said_the_Ticktockman	other
	1478845	40	other-other	"Repent,_Harlequin!"_Said_the_Ticktockman	other
	1478845	73	other-wikipedia	"Repent,_Harlequin!"_Said_the_Ticktockman	other
	1478845	974	other-google	"Repent,_Harlequin!"_Said_the_Ticktockman	other
593138	1478845	10	I_Have_No_Mouth,_and_I_Must_Scream	"Repent,_Harlequin!"_Said_the_Ticktockman	link
2000840	1478845	24	List_of_joint_winners_of_the_Hugo_and_Nebula_awards	"Repent,_Harlequin!"_Said_the_Ticktockman	link
13462	1478845	320	Harlan_Ellison	"Repent,_Harlequin!"_Said_the_Ticktockman	link
38341	1478845	228	Harlequin	"Repent,_Harlequin!"_Said_the_Ticktockman	link
29446866	1478845	271	In_Time	"Repent,_Harlequin!"_Said_the_Ticktockman	link
151501	1478845	21	Jelly_bean	"Repent,_Harlequin!"_Said_the_Ticktockman	link
418599	1478845	21	Hugo_Award_for_Best_Short_Story	"Repent,_Harlequin!"_Said_the_Ticktockman	link
	1478845	28	other-yahoo	"Repent,_Harlequin!"_Said_the_Ticktockman	other
10472351	1478845	14	Paingod_and_Other_Delusions	"Repent,_Harlequin!"_Said_the_Ticktockman	link
73257	1478845	51	V_for_Vendetta	"Repent,_Harlequin!"_Said_the_Ticktockman	link
	1478845	136	other-empty	"Repent,_Harlequin!"_Said_the_Ticktockman	other
16253457	16253763	33	"R"_Is_for_Ricochet	"S"_Is_for_Silence	link
	16253763	27	other-google	"S"_Is_for_Silence	other
470006	16253763	21	Sue_Grafton	"S"_Is_for_Silence	link
1187218	2398711	30	Bergen_Airport,_Flesland	"Solidarity"_Szczecin–Goleniów_Airport	other
636093	2398711	39	Warsaw_Chopin_Airport	"Solidarity"_Szczecin–Goleniów_Airport	link
28456	2398711	51	Szczecin	"Solidarity"_Szczecin–Goleniów_Airport	link
6135578	2398711	66	Szczecin_Airport	"Solidarity"_Szczecin–Goleniów_Airport	other
164508	2398711	21	Liverpool_John_Lennon_Airport	"Solidarity"_Szczecin–Goleniów_Airport	other
9688173	2398711	27	Moss_Airport,_Rygge	"Solidarity"_Szczecin–Goleniów_Airport	other
	2398711	16	other-other	"Solidarity"_Szczecin–Goleniów_Airport	other
	2398711	59	other-wikipedia	"Solidarity"_Szczecin–Goleniów_Airport	other
193169	2398711	11	Świnoujście	"Solidarity"_Szczecin–Goleniów_Airport	other
	2398711	174	other-google	"Solidarity"_Szczecin–Goleniów_Airport	other
10999530	2398711	14	Eurolot	"Solidarity"_Szczecin–Goleniów_Airport	other
293794	2398711	12	Dublin_Airport	"Solidarity"_Szczecin–Goleniów_Airport	other
400401	2398711	74	List_of_airports_in_Poland	"Solidarity"_Szczecin–Goleniów_Airport	link
	2398711	55	other-empty	"Solidarity"_Szczecin–Goleniów_Airport	other
2161284	2398711	10	Wrocław–Copernicus_Airport	"Solidarity"_Szczecin–Goleniów_Airport	link
2716198	2398711	24	Rzeszów–Jasionka_Airport	"Solidarity"_Szczecin–Goleniów_Airport	link
1272752	2398711	10	Ryanair_destinations	"Solidarity"_Szczecin–Goleniów_Airport	link
206934	2398711	16	Luton_Airport	"Solidarity"_Szczecin–Goleniów_Airport	link
	2641242	237	other-google	"Still_Life"_(American_Concert_1981)	other
	2641242	60	other-wikipedia	"Still_Life"_(American_Concert_1981)	other
	2641242	53	other-empty	"Still_Life"_(American_Concert_1981)	other
31056	2641242	19	The_Rolling_Stones	"Still_Life"_(American_Concert_1981)	link
8545280	2641242	13	The_Rolling_Stones_American_Tour_1981	"Still_Life"_(American_Concert_1981)	other
1348046	2641242	402	The_Rolling_Stones_discography	"Still_Life"_(American_Concert_1981)	link
1458754	2641242	11	Take_the_"A"_Train	"Still_Life"_(American_Concert_1981)	link
	2641242	10	other-other	"Still_Life"_(American_Concert_1981)	other
	2641242	16	other-bing	"Still_Life"_(American_Concert_1981)	other
2290650	2641242	18	Still_Life_(disambiguation)	"Still_Life"_(American_Concert_1981)	link
5254045	2641242	11	Time_Is_on_My_Side	"Still_Life"_(American_Concert_1981)	link
2630454	2641242	152	Love_You_Live	"Still_Life"_(American_Concert_1981)	link
8799796	2641242	26	Going_to_a_Go-Go_(song)	"Still_Life"_(American_Concert_1981)	link
2644231	2641242	54	Flashpoint_(album)	"Still_Life"_(American_Concert_1981)	link
14416996	2641242	22	Let's_Spend_the_Night_Together_(film)	"Still_Life"_(American_Concert_1981)	link
24961418		14	Caro_Emerald	"That_Man"	redlink
4677458	22499310	112	Jake_Holmes	"The_Above_Ground_Sound"_of_Jake_Holmes	link
	22499310	11	other-empty	"The_Above_Ground_Sound"_of_Jake_Holmes	other
	22499310	32	other-google	"The_Above_Ground_Sound"_of_Jake_Holmes	other
286821	22499310	58	Dazed_and_Confused_(song)	"The_Above_Ground_Sound"_of_Jake_Holmes	link
1442421		12	Chadds_Ford_Township,_Delaware_County,_Pennsylvania	"The_Mills",_Andrew_Wyeth_home_and_studio	redlink
2804228		24	Champ_Ferguson	"Tinker_Dave"_Beaty	redlink
31466206	31466526	73	Nightmare:_The_Acoustic_M.S.G.	"Unplugged"_Live	link
207953	31466526	41	Michael_Schenker	"Unplugged"_Live	link
	31466526	15	other-empty	"Unplugged"_Live	other
5399286	31466526	69	McAuley_Schenker_Group	"Unplugged"_Live	link
	31466526	39	other-google	"Unplugged"_Live	other
	12571133	223	other-google	"V"_Is_for_Vagina	other
	12571133	51	other-wikipedia	"V"_Is_for_Vagina	other
9469360	12571133	14	Queen_B.	"V"_Is_for_Vagina	link
4619790	12571133	1031	Puscifer	"V"_Is_for_Vagina	link
	12571133	22	other-other	"V"_Is_for_Vagina	other
222217	12571133	48	Tim_Commerford	"V"_Is_for_Vagina	link
147692	12571133	32	Tim_Alexander	"V"_Is_for_Vagina	link
3145813	12571133	12	Alessandro_Cortini	"V"_Is_for_Vagina	other
33622887	12571133	19	Conditions_of_My_Parole	"V"_Is_for_Vagina	link
11861530	12571133	15	Jarboe	"V"_Is_for_Vagina	link
13087996	12571133	103	Eddie_McClintock	"V"_Is_for_Vagina	other
11981948	12571133	12	Gil_Sharone	"V"_Is_for_Vagina	other
16079543	12571133	19	"V"_Is_for_Viagra._The_Remixes	"V"_Is_for_Vagina	link
25033979	12571133	26	"C"_is_for_(Please_Insert_Sophomoric_Genitalia_Reference_HERE)	"V"_Is_for_Vagina	link
269859	12571133	11	A_Perfect_Circle	"V"_Is_for_Vagina	other
14098392	12571133	76	Don't_Shoot_the_Messenger	"V"_Is_for_Vagina	link
782360	12571133	11	Lustmord	"V"_Is_for_Vagina	other
15331615	12571133	23	Maynard_James_Keenan_discography	"V"_Is_for_Vagina	link
920501	12571133	320	Maynard_James_Keenan	"V"_Is_for_Vagina	link
	12571133	94	other-empty	"V"_Is_for_Vagina	other
	31438273	16	other-empty	"V"_Is_for_Vengeance	other
39606873	31438273	12	"W"_Is_for_Wasted	"V"_Is_for_Vengeance	link
25577776	31438273	30	"U"_Is_for_Undertow	"V"_Is_for_Vengeance	link
470006	31438273	59	Sue_Grafton	"V"_Is_for_Vengeance	link
	31438273	76	other-google	"V"_Is_for_Vengeance	other
2301720	31438273	20	Kinsey_Millhone	"V"_Is_for_Vengeance	link
4619790	16079543	234	Puscifer	"V"_Is_for_Viagra._The_Remixes	link
	16079543	23	other-empty	"V"_Is_for_Viagra._The_Remixes	other
12571133	16079543	175	"V"_Is_for_Vagina	"V"_Is_for_Viagra._The_Remixes	link
	16079543	49	other-google	"V"_Is_for_Viagra._The_Remixes	other
	16079543	12	other-wikipedia	"V"_Is_for_Viagra._The_Remixes	other
	18938265	3683	other-wikipedia	"Weird_Al"_Yankovic	other
	18938265	38430	other-google	"Weird_Al"_Yankovic	other
	18938265	406	other-twitter	"Weird_Al"_Yankovic	other
33525518	18938265	22	Noretta	"Weird_Al"_Yankovic	link
26179	18938265	10	Ron_Popeil	"Weird_Al"_Yankovic	link
2560896	18938265	16	Lump_(song)	"Weird_Al"_Yankovic	link
41681071	18938265	26	My_Little_Pony:_Friendship_Is_Magic_(season_5)	"Weird_Al"_Yankovic	link
1093963	18938265	28	Polka_Party!	"Weird_Al"_Yankovic	link
1743090	18938265	52	Parody_music	"Weird_Al"_Yankovic	link
897080	18938265	12	Nash_Metropolitan	"Weird_Al"_Yankovic	link
21494	18938265	16	Nerd	"Weird_Al"_Yankovic	link
1124279	18938265	16	Mmm_Mmm_Mmm_Mmm	"Weird_Al"_Yankovic	link
26095723	18938265	16	Nothin'_on_You	"Weird_Al"_Yankovic	link
34826435	18938265	17	Parody_in_popular_music	"Weird_Al"_Yankovic	link
43397	18938265	52	Polka	"Weird_Al"_Yankovic	link
39863336	18938265	18	Royals_(song)	"Weird_Al"_Yankovic	link
1706988	18938265	15	Mickey_(song)	"Weird_Al"_Yankovic	link
1237220	18938265	25	Patton_Oswalt	"Weird_Al"_Yankovic	link
21985451	18938265	76	Lynwood,_California	"Weird_Al"_Yankovic	link
4711303	18938265	35	Ridin'	"Weird_Al"_Yankovic	link
41806370	18938265	59	Pinkie_Pride	"Weird_Al"_Yankovic	link
15580374	18938265	1791	Main_Page	"Weird_Al"_Yankovic	other
18960192	18938265	66	Parody	"Weird_Al"_Yankovic	link
3070450	18938265	14	My_Sharona	"Weird_Al"_Yankovic	link
26330755	18938265	13	Matt_L._Jones	"Weird_Al"_Yankovic	other
1680148	18938265	37	Piano_Man_(song)	"Weird_Al"_Yankovic	link
667089	18938265	140	Poodle_Hat	"Weird_Al"_Yankovic	link
1346791	18938265	16	Richard_Cheese	"Weird_Al"_Yankovic	link
2366938	18938265	44	Oy_vey	"Weird_Al"_Yankovic	link
1614455	18938265	38	Money_for_Nothing_(song)	"Weird_Al"_Yankovic	link
33054146	18938265	13	Sexy_and_I_Know_It	"Weird_Al"_Yankovic	link
4072442	18938265	10	One_More_Minute	"Weird_Al"_Yankovic	link
3307306	18938265	17	More_Than_Words	"Weird_Al"_Yankovic	link
2271575	18938265	21	Lose_Yourself	"Weird_Al"_Yankovic	link
569820	18938265	28	Losing_My_Religion	"Weird_Al"_Yankovic	link
183389	18938265	11	Scott_Raynor	"Weird_Al"_Yankovic	link
183860	18938265	13	National_Speech_and_Debate_Association	"Weird_Al"_Yankovic	link
43070100	18938265	1180	Mandatory_Fun	"Weird_Al"_Yankovic	link
11423454	18938265	56	Pretty_Fly_for_a_Rabbi	"Weird_Al"_Yankovic	link
4070747	18938265	17	Ricky_(song)	"Weird_Al"_Yankovic	link
2102697	18938265	25	My_Bologna	"Weird_Al"_Yankovic	link
33145323	18938265	11	Peter_Shukoff	"Weird_Al"_Yankovic	other
288469	18938265	23	Novelty_song	"Weird_Al"_Yankovic	link
10090978	18938265	21	Peter_and_the_Wolf_("Weird_Al"_Yankovic_&_Wendy_Carlos_album)	"Weird_Al"_Yankovic	link
2051328	18938265	16	Pretty_Fly_(for_a_White_Guy)	"Weird_Al"_Yankovic	link
1982071	18938265	54	Lola_(song)	"Weird_Al"_Yankovic	link
177256	18938265	112	RCA_Records	"Weird_Al"_Yankovic	link
30951	18938265	15	Tom_Lehrer	"Weird_Al"_Yankovic	link
48110	18938265	10	Tonya_Harding	"Weird_Al"_Yankovic	link
41599803	18938265	10	The_Hotwives_of_Orlando	"Weird_Al"_Yankovic	link
43303551	18938265	91	Tacky_(song)	"Weird_Al"_Yankovic	link
3588232	18938265	10	We're_Not_Gonna_Take_It_(Twisted_Sister_song)	"Weird_Al"_Yankovic	link
24204138	18938265	36	The_Essential_"Weird_Al"_Yankovic	"Weird_Al"_Yankovic	link
26423707	18938265	38	Yugoslav_American	"Weird_Al"_Yankovic	link
847078	18938265	13	Taxman	"Weird_Al"_Yankovic	link
8567624	18938265	18	Tim_and_Eric_Awesome_Show,_Great_Job!	"Weird_Al"_Yankovic	link
14295471	18938265	11	Sussudio	"Weird_Al"_Yankovic	other
37064351	18938265	10	The_Wrong_Ferarri	"Weird_Al"_Yankovic	link
924771	18938265	40	The_Naked_Gun_2½:_The_Smell_of_Fear	"Weird_Al"_Yankovic	link
10091063	18938265	34	Trapped_in_the_Drive-Thru	"Weird_Al"_Yankovic	link
1412241	18938265	10	The_Late_Late_Show_with_Craig_Ferguson	"Weird_Al"_Yankovic	other
6088238	18938265	18	The_Grim_Adventures_of_Billy_&_Mandy_(video_game)	"Weird_Al"_Yankovic	link
4110029	18938265	10	The_Night_Santa_Went_Crazy	"Weird_Al"_Yankovic	link
113092	18938265	57	Twinkie	"Weird_Al"_Yankovic	link
7051503	18938265	10	The_Drew_Carey_Show	"Weird_Al"_Yankovic	link
19156218	18938265	11	Star_Wars_Kid	"Weird_Al"_Yankovic	link
	18938265	1580	other-bing	"Weird_Al"_Yankovic	other
28367	18938265	33	Spam_(food)	"Weird_Al"_Yankovic	other
5578884	18938265	34	You're_Pitiful	"Weird_Al"_Yankovic	link
1996695	18938265	20	You're_Beautiful	"Weird_Al"_Yankovic	link
390867	18938265	438	UHF_(film)	"Weird_Al"_Yankovic	link
7894054	18938265	10	Wayne_Bergeron	"Weird_Al"_Yankovic	link
59993	18938265	21	Smells_Like_Teen_Spirit	"Weird_Al"_Yankovic	link
1708927	18938265	25	Weird	"Weird_Al"_Yankovic	link
627511	18938265	12	Victoria_Jackson	"Weird_Al"_Yankovic	link
2446828	18938265	12	Trinidad_Silva	"Weird_Al"_Yankovic	link
38575277	18938265	15	Toby_Turner	"Weird_Al"_Yankovic	other
194627	18938265	19	Straight_Outta_Compton	"Weird_Al"_Yankovic	link
1331938	18938265	32	Three_Gays_of_the_Condo	"Weird_Al"_Yankovic	link
189288	18938265	11	The_Adventures_of_Captain_Underpants	"Weird_Al"_Yankovic	other
2315700	18938265	85	The_Saga_Begins	"Weird_Al"_Yankovic	link
5043734	18938265	67	Wikipedia	"Weird_Al"_Yankovic	link
13932969	18938265	46	That_'90s_Show	"Weird_Al"_Yankovic	link
8109388	18938265	16	Tomorrow_(TV_series)	"Weird_Al"_Yankovic	link
5254612	18938265	11	Yo_Gabba_Gabba!	"Weird_Al"_Yankovic	link
983849	18938265	51	Top_Secret!	"Weird_Al"_Yankovic	link
6075882	18938265	257	White_&_Nerdy	"Weird_Al"_Yankovic	link
6064795	18938265	232	Straight_Outta_Lynwood	"Weird_Al"_Yankovic	link
1050549	18938265	17	Volcano_Entertainment	"Weird_Al"_Yankovic	link
1314319	18938265	142	The_Weird_Al_Show	"Weird_Al"_Yankovic	link
4109934	18938265	11	Spy_Hard_(song)	"Weird_Al"_Yankovic	link
44076048	18938265	241	Super_Bowl_XLIX_halftime_show	"Weird_Al"_Yankovic	link
	18938265	1369	other-other	"Weird_Al"_Yankovic	other
	18938265	33	other-facebook	"Weird_Al"_Yankovic	other
681786	18938265	94	Bad_Hair_Day	"Weird_Al"_Yankovic	link
693809	18938265	15	Chop_Suey!_(song)	"Weird_Al"_Yankovic	link
1779981	18938265	16	Chamillionaire	"Weird_Al"_Yankovic	link
26534206	18938265	11	Comedy_Bang!_Bang!	"Weird_Al"_Yankovic	link
3380816	18938265	11	Down_with_the_Sickness	"Weird_Al"_Yankovic	link
36682042	18938265	213	Dollmaker_(comics)	"Weird_Al"_Yankovic	link
143435	18938265	20	Band_Aid_(band)	"Weird_Al"_Yankovic	other
157548	18938265	31	Allan_Sherman	"Weird_Al"_Yankovic	link
107622	18938265	27	Downey,_California	"Weird_Al"_Yankovic	link
2320524	18938265	37	Black_or_White	"Weird_Al"_Yankovic	link
19375754	18938265	10	Craigslist	"Weird_Al"_Yankovic	link
16046327	18938265	242	DC_Universe_Animated_Original_Movies	"Weird_Al"_Yankovic	link
11560543	18938265	37	Comedy_music	"Weird_Al"_Yankovic	link
495591	18938265	25	Cola_Wars	"Weird_Al"_Yankovic	other
149681	18938265	13	Beck	"Weird_Al"_Yankovic	other
2102759	18938265	29	Another_One_Rides_the_Bus	"Weird_Al"_Yankovic	link
1856564	18938265	40	Comedy_rock	"Weird_Al"_Yankovic	link
2258507	18938265	39	Albuquerque_(song)	"Weird_Al"_Yankovic	link
539377	18938265	10	Animal_Man	"Weird_Al"_Yankovic	link
8133962	18938265	10	Back_at_the_Barnyard	"Weird_Al"_Yankovic	link
31561319	18938265	130	Alpocalypse	"Weird_Al"_Yankovic	link
59610	18938265	105	Atlantic_Records	"Weird_Al"_Yankovic	link
39384064	18938265	965	57th_Annual_Grammy_Awards	"Weird_Al"_Yankovic	link
11700181	18938265	13	Close_but_No_Cigar	"Weird_Al"_Yankovic	link
3456183	18938265	12	Christmas_at_Ground_Zero	"Weird_Al"_Yankovic	link
39949337	18938265	24	Drunk_History	"Weird_Al"_Yankovic	link
10294516	18938265	17	"Weird_Al"_Yankovic_videography	"Weird_Al"_Yankovic	link
5828575	18938265	21	Couch_Potato_(song)	"Weird_Al"_Yankovic	link
680375	18938265	10	Bill_Plympton	"Weird_Al"_Yankovic	link
681837	18938265	160	"Weird_Al"_Yankovic_in_3-D	"Weird_Al"_Yankovic	link
33246249	18938265	13	"Weird_Al"_Yankovic_Live!:_The_Alpocalypse_Tour	"Weird_Al"_Yankovic	link
681846	18938265	284	"Weird_Al"_Yankovic_(album)	"Weird_Al"_Yankovic	link
31218217	18938265	25	Comedy_hip_hop	"Weird_Al"_Yankovic	link
3913016	18938265	26	"Weird_Al"_Yankovic's_Greatest_Hits	"Weird_Al"_Yankovic	link
231982	18938265	242	Dr._Demento	"Weird_Al"_Yankovic	link
51278	18938265	21	Albuquerque,_New_Mexico	"Weird_Al"_Yankovic	other
440017	18938265	48	Aisha_Tyler	"Weird_Al"_Yankovic	link
168263	18938265	26	Coolio	"Weird_Al"_Yankovic	link
1745307	18938265	26	Cledus_T._Judd	"Weird_Al"_Yankovic	link
41156988	18938265	52	Doge_(meme)	"Weird_Al"_Yankovic	link
7260565	18938265	26	Canadian_Idiot	"Weird_Al"_Yankovic	link
4082868	18938265	33	Dare_to_Be_Stupid_(song)	"Weird_Al"_Yankovic	link
286323	18938265	11	Crash_Test_Dummies	"Weird_Al"_Yankovic	link
11871605	18938265	10	Cherry_Pie_(Warrant_song)	"Weird_Al"_Yankovic	other
239034	18938265	20	Dweezil_Zappa	"Weird_Al"_Yankovic	link
726651	18938265	18	Donny_Osmond	"Weird_Al"_Yankovic	link
33629854	18938265	13	DC_Nation_Shorts	"Weird_Al"_Yankovic	link
5779338	18938265	13	Closing_Time_(Semisonic_song)	"Weird_Al"_Yankovic	link
43318058	18938265	11	Claudia_O'Doherty	"Weird_Al"_Yankovic	link
10672	18938265	56	Frank_Zappa	"Weird_Al"_Yankovic	link
1439800	18938265	82	Eye_of_the_Tiger	"Weird_Al"_Yankovic	link
428865	18938265	10	Ironic_(song)	"Weird_Al"_Yankovic	link
23919750	18938265	11	Fireflies_(Owl_City_song)	"Weird_Al"_Yankovic	link
2125672	18938265	11	Ghetto_Supastar_(That_Is_What_You_Are)	"Weird_Al"_Yankovic	link
9181653	18938265	13	List_of_How_I_Met_Your_Mother_characters	"Weird_Al"_Yankovic	link
197889	18938265	17	Felix_the_Cat	"Weird_Al"_Yankovic	link
11901898	18938265	12	Here's_Johnny	"Weird_Al"_Yankovic	link
10151970	18938265	12	Hip_to_Be_Square	"Weird_Al"_Yankovic	other
343560	18938265	19	Jack_Black	"Weird_Al"_Yankovic	link
2683218	18938265	15	List_of_Lilo_&_Stitch:_The_Series_episodes	"Weird_Al"_Yankovic	link
11311126	18938265	35	It's_All_About_the_Pentiums	"Weird_Al"_Yankovic	link
7297505	18938265	25	Kristen_Schaal	"Weird_Al"_Yankovic	other
4072138	18938265	52	Like_a_Surgeon_("Weird_Al"_Yankovic_song)	"Weird_Al"_Yankovic	link
7419707	18938265	24	John_Morrison_(wrestler)	"Weird_Al"_Yankovic	link
1178120	18938265	24	Headline_News_(song)	"Weird_Al"_Yankovic	link
41170737	18938265	37	Happy_(Pharrell_Williams_song)	"Weird_Al"_Yankovic	link
639642	18938265	13	I'll_Be_There_for_You_(The_Rembrandts_song)	"Weird_Al"_Yankovic	link
